Lugar de residencia;Medida;Valor;
Alicún;Confirmados PDIA 7 días;;
Alicún;Total Confirmados ;;
Alicún;Curados;;
Alicún;Fallecidos;;
Almería (capital);Población;198533;
Almería (capital);Confirmados PDIA;2310;
Almería (capital);Confirmados PDIA 14 días;306;
Almería (capital);Tasa PDIA 14 días;154,13054756639954;
Almería (capital);Confirmados PDIA 7 días;195;
Almería (capital);Total Confirmados ;2457;
Almería (capital);Curados;1532;
Almería (capital);Fallecidos;41;
Almócita;Población;169;
Almócita;Confirmados PDIA;1;
Almócita;Confirmados PDIA 14 días;0;
Almócita;Tasa PDIA 14 días;0;
Almócita;Confirmados PDIA 7 días;0;
Almócita;Total Confirmados ;1;
Almócita;Curados;0;
Almócita;Fallecidos;1;
Alsodux;Población;125;
Alsodux;Confirmados PDIA;1;
Alsodux;Confirmados PDIA 14 días;0;
Alsodux;Tasa PDIA 14 días;0;
Alsodux;Confirmados PDIA 7 días;0;
Alsodux;Total Confirmados ;1;
Alsodux;Curados;0;
Alsodux;Fallecidos;0;
Beires;Población;110;
Beires;Confirmados PDIA;2;
Beires;Confirmados PDIA 14 días;0;
Beires;Tasa PDIA 14 días;0;
Beires;Confirmados PDIA 7 días;0;
Beires;Total Confirmados ;2;
Beires;Curados;2;
Beires;Fallecidos;0;
Benahadux;Población;4382;
Benahadux;Confirmados PDIA;36;
Benahadux;Confirmados PDIA 14 días;3;
Benahadux;Tasa PDIA 14 días;68,46188954815153;
Benahadux;Confirmados PDIA 7 días;3;
Benahadux;Total Confirmados ;37;
Benahadux;Curados;24;
Benahadux;Fallecidos;0;
Benitagla;Población;58;
Benitagla;Confirmados PDIA;;
Benitagla;Confirmados PDIA 14 días;;
Benitagla;Tasa PDIA 14 días;;
Benitagla;Confirmados PDIA 7 días;;
Benitagla;Total Confirmados ;;
Benitagla;Curados;;
Benitagla;Fallecidos;;
Benizalón;Población;254;
Benizalón;Confirmados PDIA;1;
Benizalón;Confirmados PDIA 14 días;0;
Benizalón;Tasa PDIA 14 días;0;
Benizalón;Confirmados PDIA 7 días;0;
Benizalón;Total Confirmados ;1;
Benizalón;Curados;0;
Benizalón;Fallecidos;0;
Bentarique;Población;238;
Bentarique;Confirmados PDIA;2;
Bentarique;Confirmados PDIA 14 días;0;
Bentarique;Tasa PDIA 14 días;0;
Bentarique;Confirmados PDIA 7 días;0;
Bentarique;Total Confirmados ;2;
Bentarique;Curados;2;
Bentarique;Fallecidos;0;
Canjáyar;Población;1214;
Canjáyar;Confirmados PDIA;4;
Canjáyar;Confirmados PDIA 14 días;0;
Canjáyar;Tasa PDIA 14 días;0;
Canjáyar;Confirmados PDIA 7 días;0;
Canjáyar;Total Confirmados ;4;
Canjáyar;Curados;2;
Canjáyar;Fallecidos;0;
Carboneras;Población;8004;
Carboneras;Confirmados PDIA;21;
Carboneras;Confirmados PDIA 14 días;1;
Carboneras;Tasa PDIA 14 días;12,493753123438282;
Carboneras;Confirmados PDIA 7 días;1;
Carboneras;Total Confirmados ;23;
Carboneras;Curados;21;
Carboneras;Fallecidos;0;
Castro de Filabres;Población;123;
Castro de Filabres;Confirmados PDIA;1;
Castro de Filabres;Confirmados PDIA 14 días;0;
Castro de Filabres;Tasa PDIA 14 días;0;
Castro de Filabres;Confirmados PDIA 7 días;0;
Castro de Filabres;Total Confirmados ;1;
Castro de Filabres;Curados;1;
Castro de Filabres;Fallecidos;0;
Fiñana;Población;1994;
Fiñana;Confirmados PDIA;18;
Fiñana;Confirmados PDIA 14 días;3;
Fiñana;Tasa PDIA 14 días;150,45135406218657;
Fiñana;Confirmados PDIA 7 días;1;
Fiñana;Total Confirmados ;18;
Fiñana;Curados;2;
Fiñana;Fallecidos;0;
Gádor;Población;3012;
Gádor;Confirmados PDIA;10;
Gádor;Confirmados PDIA 14 días;0;
Gádor;Tasa PDIA 14 días;0;
Gádor;Confirmados PDIA 7 días;0;
Gádor;Total Confirmados ;11;
Gádor;Curados;11;
Gádor;Fallecidos;0;
Gérgal;Población;1030;
Gérgal;Confirmados PDIA;5;
Gérgal;Confirmados PDIA 14 días;0;
Gérgal;Tasa PDIA 14 días;0;
Gérgal;Confirmados PDIA 7 días;0;
Gérgal;Total Confirmados ;5;
Gérgal;Curados;3;
Gérgal;Fallecidos;2;
Huécija;Población;480;
Huécija;Confirmados PDIA;7;
Huécija;Confirmados PDIA 14 días;0;
Huécija;Tasa PDIA 14 días;0;
Huécija;Confirmados PDIA 7 días;0;
Huécija;Total Confirmados ;7;
Huécija;Curados;5;
Huécija;Fallecidos;0;
Huércal de Almería;Población;17651;
Huércal de Almería;Confirmados PDIA;144;
Huércal de Almería;Confirmados PDIA 14 días;22;
Huércal de Almería;Tasa PDIA 14 días;124,63883066115234;
Huércal de Almería;Confirmados PDIA 7 días;12;
Huércal de Almería;Total Confirmados ;151;
Huércal de Almería;Curados;110;
Huércal de Almería;Fallecidos;1;
Íllar;Población;394;
Íllar;Confirmados PDIA;26;
Íllar;Confirmados PDIA 14 días;0;
Íllar;Tasa PDIA 14 días;0;
Íllar;Confirmados PDIA 7 días;0;
Íllar;Total Confirmados ;28;
Íllar;Curados;26;
Íllar;Fallecidos;2;
Instinción;Población;448;
Instinción;Confirmados PDIA;1;
Instinción;Confirmados PDIA 14 días;0;
Instinción;Tasa PDIA 14 días;0;
Instinción;Confirmados PDIA 7 días;0;
Instinción;Total Confirmados ;1;
Instinción;Curados;1;
Instinción;Fallecidos;0;
Lubrín;Población;1477;
Lubrín;Confirmados PDIA;4;
Lubrín;Confirmados PDIA 14 días;0;
Lubrín;Tasa PDIA 14 días;0;
Lubrín;Confirmados PDIA 7 días;0;
Lubrín;Total Confirmados ;4;
Lubrín;Curados;3;
Lubrín;Fallecidos;0;
Lucainena de las Torres;Población;538;
Lucainena de las Torres;Confirmados PDIA;;
Lucainena de las Torres;Confirmados PDIA 14 días;;
Lucainena de las Torres;Tasa PDIA 14 días;;
Lucainena de las Torres;Confirmados PDIA 7 días;;
Lucainena de las Torres;Total Confirmados ;;
Lucainena de las Torres;Curados;;
Lucainena de las Torres;Fallecidos;;
Nacimiento;Población;495;
Nacimiento;Confirmados PDIA;;
Nacimiento;Confirmados PDIA 14 días;;
Nacimiento;Tasa PDIA 14 días;;
Nacimiento;Confirmados PDIA 7 días;;
Nacimiento;Total Confirmados ;;
Nacimiento;Curados;;
Nacimiento;Fallecidos;;
Níjar;Población;30663;
Níjar;Confirmados PDIA;608;
Níjar;Confirmados PDIA 14 días;34;
Níjar;Tasa PDIA 14 días;110,88282294622184;
Níjar;Confirmados PDIA 7 días;24;
Níjar;Total Confirmados ;612;
Níjar;Curados;452;
Níjar;Fallecidos;5;
Ohanes;Población;580;
Ohanes;Confirmados PDIA;;
Ohanes;Confirmados PDIA 14 días;;
Ohanes;Tasa PDIA 14 días;;
Ohanes;Confirmados PDIA 7 días;;
Ohanes;Total Confirmados ;;
Ohanes;Curados;;
Ohanes;Fallecidos;;
Olula de Castro;Población;196;
Olula de Castro;Confirmados PDIA;;
Olula de Castro;Confirmados PDIA 14 días;;
Olula de Castro;Tasa PDIA 14 días;;
Olula de Castro;Confirmados PDIA 7 días;;
Olula de Castro;Total Confirmados ;;
Olula de Castro;Curados;;
Olula de Castro;Fallecidos;;
Padules;Población;410;
Padules;Confirmados PDIA;5;
Padules;Confirmados PDIA 14 días;0;
Padules;Tasa PDIA 14 días;0;
Padules;Confirmados PDIA 7 días;0;
Padules;Total Confirmados ;5;
Padules;Curados;5;
Padules;Fallecidos;0;
Pechina;Población;4037;
Pechina;Confirmados PDIA;23;
Pechina;Confirmados PDIA 14 días;9;
Pechina;Tasa PDIA 14 días;222,93782511766162;
Pechina;Confirmados PDIA 7 días;5;
Pechina;Total Confirmados ;26;
Pechina;Curados;14;
Pechina;Fallecidos;0;
Rágol;Población;316;
Rágol;Confirmados PDIA;0;
Rágol;Confirmados PDIA 14 días;0;
Rágol;Tasa PDIA 14 días;0;
Rágol;Confirmados PDIA 7 días;0;
Rágol;Total Confirmados ;1;
Rágol;Curados;1;
Rágol;Fallecidos;0;
Rioja;Población;1417;
Rioja;Confirmados PDIA;8;
Rioja;Confirmados PDIA 14 días;0;
Rioja;Tasa PDIA 14 días;0;
Rioja;Confirmados PDIA 7 días;0;
Rioja;Total Confirmados ;8;
Rioja;Curados;7;
Rioja;Fallecidos;0;
Santa Cruz de Marchena;Población;208;
Santa Cruz de Marchena;Confirmados PDIA;;
Santa Cruz de Marchena;Confirmados PDIA 14 días;;
Santa Cruz de Marchena;Tasa PDIA 14 días;;
Santa Cruz de Marchena;Confirmados PDIA 7 días;;
Santa Cruz de Marchena;Total Confirmados ;;
Santa Cruz de Marchena;Curados;;
Santa Cruz de Marchena;Fallecidos;;
Santa Fe de Mondújar;Población;452;
Santa Fe de Mondújar;Confirmados PDIA;;
Santa Fe de Mondújar;Confirmados PDIA 14 días;;
Santa Fe de Mondújar;Tasa PDIA 14 días;;
Santa Fe de Mondújar;Confirmados PDIA 7 días;;
Santa Fe de Mondújar;Total Confirmados ;;
Santa Fe de Mondújar;Curados;;
Santa Fe de Mondújar;Fallecidos;;
Senés;Población;295;
Senés;Confirmados PDIA;;
Senés;Confirmados PDIA 14 días;;
Senés;Tasa PDIA 14 días;;
Senés;Confirmados PDIA 7 días;;
Senés;Total Confirmados ;;
Senés;Curados;;
Senés;Fallecidos;;
Sorbas;Población;2388;
Sorbas;Confirmados PDIA;3;
Sorbas;Confirmados PDIA 14 días;0;
Sorbas;Tasa PDIA 14 días;0;
Sorbas;Confirmados PDIA 7 días;0;
Sorbas;Total Confirmados ;3;
Sorbas;Curados;2;
Sorbas;Fallecidos;0;
Tabernas;Población;3688;
Tabernas;Confirmados PDIA;30;
Tabernas;Confirmados PDIA 14 días;2;
Tabernas;Tasa PDIA 14 días;54,229934924078094;
Tabernas;Confirmados PDIA 7 días;2;
Tabernas;Total Confirmados ;30;
Tabernas;Curados;28;
Tabernas;Fallecidos;0;
Tahal;Población;362;
Tahal;Confirmados PDIA;;
Tahal;Confirmados PDIA 14 días;;
Tahal;Tasa PDIA 14 días;;
Tahal;Confirmados PDIA 7 días;;
Tahal;Total Confirmados ;;
Tahal;Curados;;
Tahal;Fallecidos;;
Terque;Población;377;
Terque;Confirmados PDIA;31;
Terque;Confirmados PDIA 14 días;0;
Terque;Tasa PDIA 14 días;0;
Terque;Confirmados PDIA 7 días;0;
Terque;Total Confirmados ;31;
Terque;Curados;26;
Terque;Fallecidos;4;
Tres Villas (Las);Población;568;
Tres Villas (Las);Confirmados PDIA;2;
Tres Villas (Las);Confirmados PDIA 14 días;0;
Tres Villas (Las);Tasa PDIA 14 días;0;
Tres Villas (Las);Confirmados PDIA 7 días;0;
Tres Villas (Las);Total Confirmados ;2;
Tres Villas (Las);Curados;2;
Tres Villas (Las);Fallecidos;0;
Turrillas;Población;240;
Turrillas;Confirmados PDIA;;
Turrillas;Confirmados PDIA 14 días;;
Turrillas;Tasa PDIA 14 días;;
Turrillas;Confirmados PDIA 7 días;;
Turrillas;Total Confirmados ;;
Turrillas;Curados;;
Turrillas;Fallecidos;;
Uleila del Campo;Población;833;
Uleila del Campo;Confirmados PDIA;5;
Uleila del Campo;Confirmados PDIA 14 días;0;
Uleila del Campo;Tasa PDIA 14 días;0;
Uleila del Campo;Confirmados PDIA 7 días;0;
Uleila del Campo;Total Confirmados ;5;
Uleila del Campo;Curados;5;
Uleila del Campo;Fallecidos;0;
Velefique;Población;242;
Velefique;Confirmados PDIA;;
Velefique;Confirmados PDIA 14 días;;
Velefique;Tasa PDIA 14 días;;
Velefique;Confirmados PDIA 7 días;;
Velefique;Total Confirmados ;;
Velefique;Curados;;
Velefique;Fallecidos;;
Viator;Población;5885;
Viator;Confirmados PDIA;33;
Viator;Confirmados PDIA 14 días;2;
Viator;Tasa PDIA 14 días;33,98470688190314;
Viator;Confirmados PDIA 7 días;1;
Viator;Total Confirmados ;33;
Viator;Curados;25;
Viator;Fallecidos;0;
Levante-Alto Almanzora;Población;150044;
Levante-Alto Almanzora;Confirmados PDIA;1978;
Levante-Alto Almanzora;Confirmados PDIA 14 días;540;
Levante-Alto Almanzora;Tasa PDIA 14 días;359,8944309669164;
Levante-Alto Almanzora;Confirmados PDIA 7 días;369;
Levante-Alto Almanzora;Total Confirmados ;2034;
Levante-Alto Almanzora;Curados;1327;
Levante-Alto Almanzora;Fallecidos;21;
Albanchez;Población;741;
Albanchez;Confirmados PDIA;3;
Albanchez;Confirmados PDIA 14 días;3;
Albanchez;Tasa PDIA 14 días;404,8582995951417;
Albanchez;Confirmados PDIA 7 días;3;
Albanchez;Total Confirmados ;4;
Albanchez;Curados;1;
Albanchez;Fallecidos;0;
Albox;Población;11805;
Albox;Confirmados PDIA;168;
Albox;Confirmados PDIA 14 días;58;
Albox;Tasa PDIA 14 días;491,31723845828037;
Albox;Confirmados PDIA 7 días;41;
Albox;Total Confirmados ;168;
Albox;Curados;94;
Albox;Fallecidos;3;
Alcóntar;Población;505;
Alcóntar;Confirmados PDIA;1;
Alcóntar;Confirmados PDIA 14 días;0;
Alcóntar;Tasa PDIA 14 días;0;
Alcóntar;Confirmados PDIA 7 días;0;
Alcóntar;Total Confirmados ;1;
Alcóntar;Curados;0;
Alcóntar;Fallecidos;0;
Antas;Población;3182;
Antas;Confirmados PDIA;31;
Antas;Confirmados PDIA 14 días;8;
Antas;Tasa PDIA 14 días;251,41420490257698;
Antas;Confirmados PDIA 7 días;8;
Antas;Total Confirmados ;31;
Antas;Curados;22;
Antas;Fallecidos;0;
Arboleas;Población;4596;
Arboleas;Confirmados PDIA;17;
Arboleas;Confirmados PDIA 14 días;4;
Arboleas;Tasa PDIA 14 días;87,03220191470844;
Arboleas;Confirmados PDIA 7 días;2;
Arboleas;Total Confirmados ;17;
Arboleas;Curados;12;
Arboleas;Fallecidos;1;
Armuña de Almanzora;Población;302;
Armuña de Almanzora;Confirmados PDIA;3;
Armuña de Almanzora;Confirmados PDIA 14 días;1;
Armuña de Almanzora;Tasa PDIA 14 días;331,12582781456956;
Armuña de Almanzora;Confirmados PDIA 7 días;1;
Armuña de Almanzora;Total Confirmados ;3;
Armuña de Almanzora;Curados;1;
Armuña de Almanzora;Fallecidos;0;
Bacares;Población;246;
Bacares;Confirmados PDIA;2;
Bacares;Confirmados PDIA 14 días;2;
Bacares;Tasa PDIA 14 días;813,0081300813008;
Bacares;Confirmados PDIA 7 días;2;
Bacares;Total Confirmados ;2;
Bacares;Curados;0;
Bacares;Fallecidos;0;
Bayarque;Población;215;
Bayarque;Confirmados PDIA;;
Bayarque;Confirmados PDIA 14 días;;
Bayarque;Tasa PDIA 14 días;;
Bayarque;Confirmados PDIA 7 días;;
Bayarque;Total Confirmados ;;
Bayarque;Curados;;
Bayarque;Fallecidos;;
Bédar;Población;971;
Bédar;Confirmados PDIA;5;
Bédar;Confirmados PDIA 14 días;4;
Bédar;Tasa PDIA 14 días;411,94644696189494;
Bédar;Confirmados PDIA 7 días;4;
Bédar;Total Confirmados ;5;
Bédar;Curados;1;
Bédar;Fallecidos;0;
Cantoria;Población;3204;
Cantoria;Confirmados PDIA;11;
Cantoria;Confirmados PDIA 14 días;1;
Cantoria;Tasa PDIA 14 días;31,210986267166042;
Cantoria;Confirmados PDIA 7 días;1;
Cantoria;Total Confirmados ;11;
Cantoria;Curados;5;
Cantoria;Fallecidos;0;
Chercos;Población;278;
Chercos;Confirmados PDIA;;
Chercos;Confirmados PDIA 14 días;;
Chercos;Tasa PDIA 14 días;;
Chercos;Confirmados PDIA 7 días;;
Chercos;Total Confirmados ;;
Chercos;Curados;;
Chercos;Fallecidos;;
Chirivel;Población;1472;
Chirivel;Confirmados PDIA;10;
Chirivel;Confirmados PDIA 14 días;1;
Chirivel;Tasa PDIA 14 días;67,93478260869566;
Chirivel;Confirmados PDIA 7 días;0;
Chirivel;Total Confirmados ;12;
Chirivel;Curados;10;
Chirivel;Fallecidos;0;
Cóbdar;Población;171;
Cóbdar;Confirmados PDIA;;
Cóbdar;Confirmados PDIA 14 días;;
Cóbdar;Tasa PDIA 14 días;;
Cóbdar;Confirmados PDIA 7 días;;
Cóbdar;Total Confirmados ;;
Cóbdar;Curados;;
Cóbdar;Fallecidos;;
Cuevas del Almanzora;Población;14081;
Cuevas del Almanzora;Confirmados PDIA;272;
Cuevas del Almanzora;Confirmados PDIA 14 días;71;
Cuevas del Almanzora;Tasa PDIA 14 días;504,22555216248844;
Cuevas del Almanzora;Confirmados PDIA 7 días;49;
Cuevas del Almanzora;Total Confirmados ;279;
Cuevas del Almanzora;Curados;173;
Cuevas del Almanzora;Fallecidos;2;
Fines;Población;2079;
Fines;Confirmados PDIA;10;
Fines;Confirmados PDIA 14 días;3;
Fines;Tasa PDIA 14 días;144,3001443001443;
Fines;Confirmados PDIA 7 días;2;
Fines;Total Confirmados ;11;
Fines;Curados;4;
Fines;Fallecidos;0;
Gallardos (Los);Población;2794;
Gallardos (Los);Confirmados PDIA;51;
Gallardos (Los);Confirmados PDIA 14 días;42;
Gallardos (Los);Tasa PDIA 14 días;1503,2211882605584;
Gallardos (Los);Confirmados PDIA 7 días;35;
Gallardos (Los);Total Confirmados ;52;
Gallardos (Los);Curados;10;
Gallardos (Los);Fallecidos;0;
Garrucha;Población;9212;
Garrucha;Confirmados PDIA;121;
Garrucha;Confirmados PDIA 14 días;19;
Garrucha;Tasa PDIA 14 días;206,25271385149804;
Garrucha;Confirmados PDIA 7 días;9;
Garrucha;Total Confirmados ;123;
Garrucha;Curados;97;
Garrucha;Fallecidos;0;
Huércal-Overa;Población;19127;
Huércal-Overa;Confirmados PDIA;328;
Huércal-Overa;Confirmados PDIA 14 días;101;
Huércal-Overa;Tasa PDIA 14 días;528,0493543158885;
Huércal-Overa;Confirmados PDIA 7 días;63;
Huércal-Overa;Total Confirmados ;338;
Huércal-Overa;Curados;203;
Huércal-Overa;Fallecidos;3;
Laroya;Población;192;
Laroya;Confirmados PDIA;;
Laroya;Confirmados PDIA 14 días;;
Laroya;Tasa PDIA 14 días;;
Laroya;Confirmados PDIA 7 días;;
Laroya;Total Confirmados ;;
Laroya;Curados;;
Laroya;Fallecidos;;
Líjar;Población;390;
Líjar;Confirmados PDIA;7;
Líjar;Confirmados PDIA 14 días;0;
Líjar;Tasa PDIA 14 días;0;
Líjar;Confirmados PDIA 7 días;0;
Líjar;Total Confirmados ;7;
Líjar;Curados;6;
Líjar;Fallecidos;1;
Lúcar;Población;763;
Lúcar;Confirmados PDIA;4;
Lúcar;Confirmados PDIA 14 días;0;
Lúcar;Tasa PDIA 14 días;0;
Lúcar;Confirmados PDIA 7 días;0;
Lúcar;Total Confirmados ;5;
Lúcar;Curados;5;
Lúcar;Fallecidos;0;
Macael;Población;5482;
Macael;Confirmados PDIA;43;
Macael;Confirmados PDIA 14 días;11;
Macael;Tasa PDIA 14 días;200,6566946369938;
Macael;Confirmados PDIA 7 días;9;
Macael;Total Confirmados ;46;
Macael;Curados;30;
Macael;Fallecidos;3;
María;Población;1238;
María;Confirmados PDIA;18;
María;Confirmados PDIA 14 días;12;
María;Tasa PDIA 14 días;969,3053311793215;
María;Confirmados PDIA 7 días;12;
María;Total Confirmados ;18;
María;Curados;5;
María;Fallecidos;0;
Mojácar;Población;6403;
Mojácar;Confirmados PDIA;122;
Mojácar;Confirmados PDIA 14 días;17;
Mojácar;Tasa PDIA 14 días;265,50054661877243;
Mojácar;Confirmados PDIA 7 días;12;
Mojácar;Total Confirmados ;126;
Mojácar;Curados;104;
Mojácar;Fallecidos;1;
Olula del Río;Población;6210;
Olula del Río;Confirmados PDIA;39;
Olula del Río;Confirmados PDIA 14 días;5;
Olula del Río;Tasa PDIA 14 días;80,51529790660226;
Olula del Río;Confirmados PDIA 7 días;5;
Olula del Río;Total Confirmados ;48;
Olula del Río;Curados;36;
Olula del Río;Fallecidos;0;
Oria;Población;2249;
Oria;Confirmados PDIA;3;
Oria;Confirmados PDIA 14 días;1;
Oria;Tasa PDIA 14 días;44,464206313917295;
Oria;Confirmados PDIA 7 días;1;
Oria;Total Confirmados ;4;
Oria;Curados;3;
Oria;Fallecidos;0;
Partaloa;Población;1110;
Partaloa;Confirmados PDIA;2;
Partaloa;Confirmados PDIA 14 días;0;
Partaloa;Tasa PDIA 14 días;0;
Partaloa;Confirmados PDIA 7 días;0;
Partaloa;Total Confirmados ;2;
Partaloa;Curados;2;
Partaloa;Fallecidos;0;
Pulpí;Población;10055;
Pulpí;Confirmados PDIA;234;
Pulpí;Confirmados PDIA 14 días;33;
Pulpí;Tasa PDIA 14 días;328,19492789656886;
Pulpí;Confirmados PDIA 7 días;18;
Pulpí;Total Confirmados ;236;
Pulpí;Curados;185;
Pulpí;Fallecidos;0;
Purchena;Población;1618;
Purchena;Confirmados PDIA;6;
Purchena;Confirmados PDIA 14 días;2;
Purchena;Tasa PDIA 14 días;123,60939431396787;
Purchena;Confirmados PDIA 7 días;1;
Purchena;Total Confirmados ;8;
Purchena;Curados;3;
Purchena;Fallecidos;1;
Serón;Población;2041;
Serón;Confirmados PDIA;5;
Serón;Confirmados PDIA 14 días;1;
Serón;Tasa PDIA 14 días;48,99559039686428;
Serón;Confirmados PDIA 7 días;0;
Serón;Total Confirmados ;7;
Serón;Curados;3;
Serón;Fallecidos;0;
Sierro;Población;381;
Sierro;Confirmados PDIA;0;
Sierro;Confirmados PDIA 14 días;0;
Sierro;Tasa PDIA 14 días;0;
Sierro;Confirmados PDIA 7 días;0;
Sierro;Total Confirmados ;1;
Sierro;Curados;1;
Sierro;Fallecidos;0;
Somontín;Población;446;
Somontín;Confirmados PDIA;;
Somontín;Confirmados PDIA 14 días;;
Somontín;Tasa PDIA 14 días;;
Somontín;Confirmados PDIA 7 días;;
Somontín;Total Confirmados ;;
Somontín;Curados;;
Somontín;Fallecidos;;
Suflí;Población;204;
Suflí;Confirmados PDIA;;
Suflí;Confirmados PDIA 14 días;;
Suflí;Tasa PDIA 14 días;;
Suflí;Confirmados PDIA 7 días;;
Suflí;Total Confirmados ;;
Suflí;Curados;;
Suflí;Fallecidos;;
Taberno;Población;925;
Taberno;Confirmados PDIA;1;
Taberno;Confirmados PDIA 14 días;0;
Taberno;Tasa PDIA 14 días;0;
Taberno;Confirmados PDIA 7 días;0;
Taberno;Total Confirmados ;1;
Taberno;Curados;1;
Taberno;Fallecidos;0;
Tíjola;Población;3541;
Tíjola;Confirmados PDIA;14;
Tíjola;Confirmados PDIA 14 días;5;
Tíjola;Tasa PDIA 14 días;141,2030499858797;
Tíjola;Confirmados PDIA 7 días;4;
Tíjola;Total Confirmados ;17;
Tíjola;Curados;11;
Tíjola;Fallecidos;0;
Turre;Población;3549;
Turre;Confirmados PDIA;50;
Turre;Confirmados PDIA 14 días;14;
Turre;Tasa PDIA 14 días;394,47731755424064;
Turre;Confirmados PDIA 7 días;9;
Turre;Total Confirmados ;50;
Turre;Curados;32;
Turre;Fallecidos;0;
Urrácal;Población;350;
Urrácal;Confirmados PDIA;1;
Urrácal;Confirmados PDIA 14 días;0;
Urrácal;Tasa PDIA 14 días;0;
Urrácal;Confirmados PDIA 7 días;0;
Urrácal;Total Confirmados ;1;
Urrácal;Curados;1;
Urrácal;Fallecidos;0;
Vélez-Blanco;Población;1904;
Vélez-Blanco;Confirmados PDIA;15;
Vélez-Blanco;Confirmados PDIA 14 días;7;
Vélez-Blanco;Tasa PDIA 14 días;367,6470588235294;
Vélez-Blanco;Confirmados PDIA 7 días;0;
Vélez-Blanco;Total Confirmados ;15;
Vélez-Blanco;Curados;7;
Vélez-Blanco;Fallecidos;2;
Vélez-Rubio;Población;6555;
Vélez-Rubio;Confirmados PDIA;84;
Vélez-Rubio;Confirmados PDIA 14 días;41;
Vélez-Rubio;Tasa PDIA 14 días;625,4767353165522;
Vélez-Rubio;Confirmados PDIA 7 días;34;
Vélez-Rubio;Total Confirmados ;85;
Vélez-Rubio;Curados;38;
Vélez-Rubio;Fallecidos;2;
Vera;Población;16452;
Vera;Confirmados PDIA;273;
Vera;Confirmados PDIA 14 días;62;
Vera;Tasa PDIA 14 días;376,85387794796986;
Vera;Confirmados PDIA 7 días;37;
Vera;Total Confirmados ;276;
Vera;Curados;208;
Vera;Fallecidos;2;
Zurgena;Población;3005;
Zurgena;Confirmados PDIA;24;
Zurgena;Confirmados PDIA 14 días;11;
Zurgena;Tasa PDIA 14 días;366,0565723793677;
Zurgena;Confirmados PDIA 7 días;7;
Zurgena;Total Confirmados ;24;
Zurgena;Curados;13;
Zurgena;Fallecidos;0;
Poniente de Almería;Población;265153;
Poniente de Almería;Confirmados PDIA;4558;
Poniente de Almería;Confirmados PDIA 14 días;402;
Poniente de Almería;Tasa PDIA 14 días;151,61057955218308;
Poniente de Almería;Confirmados PDIA 7 días;235;
Poniente de Almería;Total Confirmados ;4633;
Poniente de Almería;Curados;3929;
Poniente de Almería;Fallecidos;61;
Adra;Población;25148;
Adra;Confirmados PDIA;341;
Adra;Confirmados PDIA 14 días;70;
Adra;Tasa PDIA 14 días;278,35215524097345;
Adra;Confirmados PDIA 7 días;49;
